                           name                            |                           name                           
 Iota Restaurant & Bar                                     | M Restauranmt & Bar
 Schmidt's Sausage Haus                                    | Schmidt's Sausage Hau
 Gordon Biersch Brewery Restaurant                         | Gordon Biersch Breweru Restauranbt
 Gordon Biersch Brewery Restaurant                         | Gordon Biersch Breweru Restauranbt
 Gordon Biersch Brewery Restaurant                         | Gordon Biersch Breweru Restauranbt
 Gordon Biersch Brewery Restaurant                         | Gordon Biersch Breweru Restauranbt
 Gordon Bersch Brewer Restaurantg                          | Gordon Biersch Breweru Restauranbt
 Hud Restaurant                                            | Haiku Restaurant
 My Thai Restaurant                                        | Haiku Restaurant
 My Thai Restaurant                                        | Haiku Restaurant
 Indian Oven                                               | Indian Oven
 Tip Top Kitchen & Cocktils                                | Tip Top Kitchen & Cocktails
 Basxi Italia                                              | Basi Italia
 Cap City Fine Diner ad Bar: Grandview                     | Cap City Fine Diner and Bar: Grandview
 El Arepqzo Latin Grill                                    | El Arepazo Latin Grill
 Msx & Erma's Restaurant                                   | Max & Erma's Restaurznt
 Dirty Frank's Hot Dog Palace                              | Dirty Frank's Hot Dog Palace
 FLATIRON BAR AND DINER                                    | FLATIRON BAR AND DINER
 Barrio Tapas Lounge                                       | Brrio Taps Lounge
 IHOP Restaurant                                           | Reata Restaurant
 Restaurant BT                                             | Reata Restaurant
 IHOP RESTAURANT                                           | Reata Restaurant
 Jens' Restaurant                                          | Reata Restaurant
 Cole' Restaurant                                          | Reata Restaurant
 Hud Restaurant                                            | Reata Restaurant
 Pop's Restaurant                                          | Reata Restaurant
 IHOP Restaurant                                           | Reata Restaurant
 J D's Restaurant                                          | Reata Restaurant
 Faz Restaurant                                            | Reata Restaurant
 1515 Restaurant                                           | Reata Restaurant
 Domo Restaurant                                           | Reata Restaurant
 Dmos' Restaurant                                          | Reata Restaurant
 Palm Restaurant                                           | Reata Restaurant
 Restaurant Nora                                           | Reata Restaurant
 B Restaurant                                              | Reata Restaurant
 Uchi Restaurant                                           | Reata Restaurant
 Win Restaurant                                            | Reata Restaurant
 M Restaurant & Br                                         | Reata Restaurant
 Palm Restaurant                                           | Reata Restaurant
 Restaurant 1130                                           | Reata Restaurant
 Esta Restaurant                                           | Reata Restaurant
 Cibo Restaurant                                           | Reata Restaurant
 Texas De Brazzil                                          | Texas De Brazil
 Frrrre Restaurant                                         | Fedrre Restaurant
 Del Frisco's Double Eaqle                                 | Del Frisco's Double Eagle
 Joe T Garcia's Mexican Restaurant                         | Joe T Garcia's Mexican Restaurant
 Spiral Diner & Bakery                                     | Spiral Diner & Balery
 Ble Mesa Grill                                            | Blue Mesa Grill
 Mi Cocina Restaurnt-Sundance                              | Mi Cocina Restaurant-Sundance
 Iaria's Italian Restaurant                                | Ruffinol's Italian Restaurant
 Ruffino's Italian Restauraqnt                             | Ruffinol's Italian Restaurant
 Piola Itlian Restaurant                                   | Piola Ityalin Restaurant
 Angelo's Barbecue                                         | Angelo's Barbecuye
